Time,PacketsReceived,Distance
378.204,3730,388.204
378.304,3731,388.304
378.404,3732,388.404
378.504,3733,388.504
378.604,3734,388.604
378.704,3735,388.704
378.804,3736,388.804
378.904,3737,388.904
379.004,3738,389.004
379.104,3739,389.104
379.204,3740,389.204
379.404,3741,389.404
379.504,3742,389.504
379.604,3743,389.604
379.704,3744,389.704
379.804,3745,389.804
379.904,3746,389.904
380.004,3747,390.004
380.104,3748,390.104
380.204,3749,390.204
380.304,3750,390.304
380.404,3751,390.404
380.604,3752,390.604
380.704,3753,390.704
380.804,3754,390.804
380.904,3755,390.904
381.004,3756,391.004
381.104,3757,391.104
381.204,3758,391.204
381.304,3759,391.304
381.404,3760,391.404
381.504,3761,391.504
381.604,3762,391.604
381.704,3763,391.704
381.804,3764,391.804
381.904,3765,391.904
382.004,3766,392.004
382.104,3767,392.104
382.204,3768,392.204
382.304,3769,392.304
382.404,3770,392.404
382.504,3771,392.504
382.604,3772,392.604
382.704,3773,392.704
382.804,3774,392.804
382.904,3775,392.904
383.004,3776,393.004
383.104,3777,393.104
383.204,3778,393.204
383.304,3779,393.304
383.404,3780,393.404
383.504,3781,393.504
383.604,3782,393.604
383.704,3783,393.704
383.804,3784,393.804
383.904,3785,393.904
384.004,3786,394.004
384.104,3787,394.104
384.204,3788,394.204
384.304,3789,394.304
384.404,3790,394.404
384.504,3791,394.504
384.604,3792,394.604
384.704,3793,394.704
384.804,3794,394.804
384.904,3795,394.904
385.004,3796,395.004
385.104,3797,395.104
385.204,3798,395.204
385.304,3799,395.304
385.404,3800,395.404
385.504,3801,395.504
385.604,3802,395.604
385.704,3803,395.704
385.804,3804,395.804
385.904,3805,395.904
386.004,3806,396.004
386.104,3807,396.104
386.204,3808,396.204
386.304,3809,396.304
386.404,3810,396.404
386.504,3811,396.504
386.604,3812,396.604
386.704,3813,396.704
386.804,3814,396.804
386.904,3815,396.904
387.004,3816,397.004
387.104,3817,397.104
387.204,3818,397.204
387.304,3819,397.304
387.404,3820,397.404
387.504,3821,397.504
387.604,3822,397.604
387.704,3823,397.704
387.804,3824,397.804
387.904,3825,397.904
388.004,3826,398.004
388.104,3827,398.104
388.204,3828,398.204
388.304,3829,398.304
388.404,3830,398.404
388.504,3831,398.504
388.604,3832,398.604
388.704,3833,398.704
388.904,3834,398.904
389.004,3835,399.004
389.104,3836,399.104
389.204,3837,399.204
389.304,3838,399.304
389.404,3839,399.404
389.604,3840,399.604
389.704,3841,399.704
389.804,3842,399.804
389.904,3843,399.904
390.004,3844,400.004
390.104,3845,400.104
390.204,3846,400.204
390.304,3847,400.304
390.404,3848,400.404
390.504,3849,400.504
390.604,3850,400.604
390.704,3851,400.704
390.804,3852,400.804
390.904,3853,400.904
391.004,3854,401.004
391.104,3855,401.104
391.204,3856,401.204
391.304,3857,401.304
391.404,3858,401.404
391.504,3859,401.504
391.604,3860,401.604
391.704,3861,401.704
391.804,3862,401.804
391.904,3863,401.904
392.004,3864,402.004
392.104,3865,402.104
392.204,3866,402.204
392.304,3867,402.304
392.404,3868,402.404
392.504,3869,402.504
392.604,3870,402.604
392.704,3871,402.704
392.804,3872,402.804
392.904,3873,402.904
393.004,3874,403.004
393.104,3875,403.104
393.204,3876,403.204
393.404,3877,403.404
393.504,3878,403.504
393.604,3879,403.604
393.704,3880,403.704
393.804,3881,403.804
393.904,3882,403.904
394.004,3883,404.004
394.104,3884,404.104
394.204,3885,404.204
394.304,3886,404.304
394.404,3887,404.404
394.504,3888,404.504
394.604,3889,404.604
394.704,3890,404.704
394.804,3891,404.804
394.904,3892,404.904
395.004,3893,405.004
395.104,3894,405.104
395.204,3895,405.204
395.304,3896,405.304
395.404,3897,405.404
395.504,3898,405.504
395.604,3899,405.604
395.704,3900,405.704
395.804,3901,405.804
395.904,3902,405.904
396.004,3903,406.004
396.104,3904,406.104
396.204,3905,406.204
396.304,3906,406.304
396.404,3907,406.404
396.504,3908,406.504
396.604,3909,406.604
396.704,3910,406.704
396.804,3911,406.804
396.904,3912,406.904
397.004,3913,407.004
397.104,3914,407.104
397.204,3915,407.204
397.304,3916,407.304
397.404,3917,407.404
397.504,3918,407.504
397.604,3919,407.604
397.704,3920,407.704
397.804,3921,407.804
397.904,3922,407.904
398.004,3923,408.004
398.104,3924,408.104
398.204,3925,408.204
398.304,3926,408.304
398.404,3927,408.404
398.504,3928,408.504
398.604,3929,408.604
398.704,3930,408.704
398.804,3931,408.804
398.904,3932,408.904
399.004,3933,409.004
399.104,3934,409.104
399.204,3935,409.204
399.304,3936,409.304
399.404,3937,409.404
399.504,3938,409.504
399.604,3939,409.604
399.704,3940,409.704
399.804,3941,409.804
399.904,3942,409.904
